County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Lowndes County, Alabama,10362.0,2559.0,7722.0,71.0,0.0,0.0,40.7,3979.0,4172.0,29785.0,18976.0,337.0,624.0,63000.0,963.0,2607,1207,300,3095.0,29.868751206330824,741.0,78.0,600.0,126.0,2943.0,14.0,0.0,0.0
Macon County, Alabama,19358.0,3060.0,15903.0,315.0,38.0,0.0,38.0,8607.0,7698.0,32308.0,19564.0,376.0,603.0,77100.0,970.0,4118,2045,1134,4380.0,22.626304370286185,940.0,125.0,606.0,614.0,3668.0,101.0,13.0,0.0
Limestone County, Alabama,91695.0,74794.0,12042.0,5323.0,1165.0,62.0,39.1,42011.0,30993.0,52831.0,26685.0,445.0,622.0,146300.0,1154.0,20127,15241,5084,13138.0,14.327935001908502,2590.0,251.0,1084.0,10136.0,1800.0,1645.0,206.0,21.0
Shelby County, Alabama,208721.0,168535.0,24669.0,12045.0,3973.0,56.0,38.5,108917.0,55175.0,74063.0,35330.0,801.0,975.0,199500.0,1413.0,30312,49527,20290,17127.0,8.205690850465453,2757.0,163.0,1071.0,11210.0,2793.0,3429.0,347.0,0.0
St. Clair County, Alabama,86937.0,76026.0,8126.0,2003.0,732.0,11.0,40.1,40930.0,28074.0,53483.0,24686.0,536.0,723.0,142800.0,1154.0,22359,11662,3277,11656.0,13.407409963536814,2417.0,317.0,938.0,9995.0,1311.0,334.0,173.0,0.0
Winston County, Alabama,23968.0,23135.0,124.0,717.0,70.0,19.0,44.6,9844.0,9739.0,35362.0,20580.0,351.0,528.0,82900.0,949.0,6555,2770,876,4395.0,18.336949265687583,893.0,31.0,449.0,4063.0,21.0,183.0,1.0,12.0
Baldwin County, Alabama,203360.0,175961.0,19414.0,9029.0,1405.0,0.0,42.6,94968.0,68791.0,52562.0,29364.0,731.0,904.0,182000.0,1333.0,40902,42997,14731,23728.0,11.667977970102282,4090.0,397.0,1914.0,17515.0,5094.0,881.0,364.0,0.0
Cullman County, Alabama,81703.0,78056.0,948.0,3466.0,528.0,3.0,40.6,34082.0,31390.0,40997.0,21857.0,440.0,644.0,121900.0,1037.0,21111,11466,3048,13157.0,16.10344785381198,2649.0,224.0,1061.0,12236.0,259.0,1128.0,50.0,0.0
Elmore County, Alabama,80989.0,60877.0,17338.0,2316.0,461.0,0.0,38.5,36128.0,28803.0,54981.0,26251.0,608.0,825.0,155300.0,1207.0,19164,13093,4646,10299.0,12.716541752583684,2142.0,227.0,1189.0,6136.0,3884.0,660.0,46.0,0.0
Houston County, Alabama,104108.0,72271.0,27844.0,3366.0,899.0,22.0,39.6,47889.0,34626.0,42803.0,24781.0,531.0,725.0,127100.0,1072.0,23741,16024,5485,19030.0,18.279094786183578,3738.0,409.0,2509.0,8613.0,9357.0,1062.0,137.0,22.0
Jackson County, Alabama,52326.0,47628.0,1699.0,1493.0,238.0,67.0,43.0,21967.0,20515.0,39281.0,20946.0,405.0,607.0,105000.0,1000.0,15629,6448,1764,9827.0,18.780338646179718,2188.0,223.0,769.0,8455.0,382.0,562.0,125.0,0.0
Talladega County, Alabama,80888.0,51980.0,26004.0,1791.0,469.0,22.0,40.6,34399.0,30911.0,39219.0,21382.0,396.0,598.0,95200.0,988.0,20536,9508,2986,14946.0,18.477400850558798,3231.0,388.0,1988.0,7033.0,6932.0,546.0,47.0,4.0
Tuscaloosa County, Alabama,204424.0,132281.0,63965.0,7128.0,3135.0,67.0,32.3,97628.0,68262.0,50513.0,24895.0,624.0,816.0,161700.0,1221.0,38326,32131,14595,33597.0,16.43495871326263,5359.0,447.0,3555.0,15105.0,16321.0,1787.0,776.0,44.0
Washington County, Alabama,16746.0,10970.0,4120.0,81.0,159.0,0.0,43.5,6418.0,7137.0,42185.0,23239.0,358.0,657.0,83900.0,1019.0,5254,1907,453,3644.0,21.760420398901232,720.0,78.0,421.0,2647.0,901.0,0.0,0.0,0.0
Clay County, Alabama,13407.0,11148.0,1979.0,417.0,6.0,0.0,43.8,5888.0,4990.0,37287.0,21330.0,336.0,482.0,89300.0,985.0,3308,1407,408,2493.0,18.594763929290668,562.0,100.0,310.0,1859.0,470.0,277.0,0.0,0.0
Coffee County, Alabama,51073.0,38956.0,8834.0,3402.0,659.0,0.0,39.3,24112.0,16304.0,49821.0,26216.0,543.0,731.0,147800.0,1143.0,10667,8805,2766,8122.0,15.902727468525445,1761.0,198.0,1000.0,5127.0,2292.0,861.0,49.0,0.0
Morgan County, Alabama,119157.0,96748.0,14790.0,9485.0,779.0,55.0,40.1,54149.0,40743.0,47529.0,25013.0,469.0,622.0,128200.0,1058.0,25796,18836,5320,19448.0,16.321323967538625,4413.0,426.0,2482.0,11794.0,4763.0,3791.0,428.0,6.0
Pike County, Alabama,33287.0,18995.0,12648.0,282.0,731.0,2.0,31.4,15742.0,11756.0,35684.0,20808.0,460.0,637.0,109200.0,1020.0,6686,4044,1930,8224.0,24.70634181512302,1221.0,104.0,974.0,3126.0,4556.0,54.0,197.0,0.0
Chilton County, Alabama,43805.0,36497.0,4184.0,3371.0,187.0,0.0,38.9,18963.0,15546.0,43501.0,23368.0,446.0,678.0,98600.0,996.0,13397,4806,1675,8392.0,19.15763040748773,1909.0,114.0,1054.0,6358.0,1260.0,1257.0,0.0,0.0
Colbert County, Alabama,54435.0,43315.0,8722.0,1313.0,274.0,19.0,42.5,23868.0,20368.0,45477.0,23675.0,423.0,655.0,108500.0,985.0,13291,7398,2804,9056.0,16.636355286121063,1933.0,151.0,1018.0,6196.0,2133.0,344.0,22.0,0.0
Coosa County, Alabama,10955.0,7165.0,3640.0,16.0,0.0,0.0,45.9,4395.0,4900.0,34792.0,20342.0,342.0,547.0,87300.0,877.0,3252,1100,281,1513.0,13.811045184847101,218.0,11.0,81.0,766.0,739.0,8.0,0.0,0.0
Dale County, Alabama,49393.0,36202.0,9606.0,2994.0,503.0,9.0,37.1,22535.0,16638.0,44711.0,23194.0,487.0,672.0,108000.0,986.0,11341,6867,1899,9441.0,19.114044500232826,1970.0,123.0,1069.0,5474.0,3294.0,564.0,21.0,9.0
Hale County, Alabama,14995.0,5928.0,8802.0,196.0,26.0,0.0,39.8,5971.0,6029.0,34679.0,20269.0,301.0,483.0,88800.0,990.0,4524,1647,456,3852.0,25.68856285428476,777.0,25.0,540.0,854.0,2998.0,3.0,0.0,0.0
Etowah County, Alabama,103132.0,83436.0,16039.0,3794.0,706.0,71.0,40.9,44843.0,38554.0,42064.0,22278.0,449.0,634.0,105100.0,1050.0,24441,13441,4684,18166.0,17.61431951285731,3677.0,347.0,2030.0,12127.0,4806.0,1227.0,2.0,0.0
DeKalb County, Alabama,71194.0,61415.0,1040.0,10178.0,208.0,640.0,39.0,29953.0,25725.0,38842.0,20020.0,389.0,579.0,102900.0,946.0,17725,7893,2564,15115.0,21.23072169003006,2906.0,235.0,1192.0,11351.0,164.0,4092.0,12.0,83.0
Escambia County, Alabama,37621.0,23087.0,12128.0,809.0,149.0,54.0,39.6,14064.0,16141.0,35026.0,18164.0,399.0,580.0,94500.0,942.0,11631,3870,1190,8281.0,22.01164243374711,1527.0,162.0,922.0,3500.0,4220.0,186.0,15.0,0.0
Lamar County, Alabama,14021.0,12264.0,1520.0,212.0,0.0,0.0,44.5,5835.0,5444.0,36016.0,21152.0,282.0,409.0,71500.0,856.0,3877,1617,437,3191.0,22.758719064260752,642.0,12.0,274.0,2544.0,595.0,68.0,0.0,0.0
Randolph County, Alabama,22530.0,17341.0,4500.0,665.0,36.0,36.0,42.7,9095.0,9024.0,39485.0,20983.0,379.0,588.0,85200.0,844.0,5945,2726,854,4102.0,18.206835330670216,890.0,72.0,390.0,2785.0,970.0,426.0,0.0,0.0
Butler County, Alabama,20126.0,10547.0,9030.0,64.0,224.0,0.0,40.7,8386.0,7692.0,36326.0,19004.0,359.0,585.0,88800.0,958.0,5922,2441,911,4835.0,24.02365099870814,879.0,57.0,510.0,1644.0,3072.0,50.0,0.0,0.0
Mobile County, Alabama,414328.0,245542.0,146423.0,11416.0,8127.0,54.0,37.3,187844.0,139109.0,45802.0,24347.0,623.0,828.0,124500.0,1153.0,93579,65005,21479,78256.0,18.88745148771022,15706.0,1014.0,10721.0,30316.0,43154.0,2776.0,1738.0,5.0
Conecuh County, Alabama,12649.0,6494.0,5879.0,231.0,4.0,0.0,44.5,4614.0,5504.0,30434.0,16337.0,343.0,566.0,76100.0,826.0,4369,938,310,3316.0,26.21551110759744,681.0,20.0,391.0,1161.0,2058.0,22.0,0.0,0.0
Perry County, Alabama,9680.0,2875.0,6735.0,67.0,23.0,0.0,37.6,2810.0,4991.0,22973.0,13449.0,290.0,512.0,69100.0,914.0,2624,745,479,3706.0,38.28512396694215,548.0,90.0,357.0,520.0,3186.0,0.0,0.0,0.0
Walker County, Alabama,64927.0,59223.0,3963.0,1531.0,306.0,0.0,42.3,27010.0,25121.0,38872.0,21217.0,422.0,609.0,87300.0,998.0,17726,6980,1996,13754.0,21.183791026845533,2907.0,243.0,1499.0,11784.0,1376.0,651.0,61.0,0.0
Cleburne County, Alabama,14939.0,14127.0,424.0,356.0,81.0,0.0,41.7,6261.0,5582.0,37396.0,20873.0,390.0,549.0,111800.0,1089.0,4060,1270,476,2800.0,18.742887743490193,472.0,23.0,208.0,2421.0,216.0,270.0,3.0,0.0
Greene County, Alabama,8533.0,1459.0,6853.0,101.0,0.0,0.0,42.0,2830.0,3851.0,20954.0,14197.0,317.0,533.0,67700.0,847.0,2284,883,177,3293.0,38.59135122465721,615.0,57.0,385.0,277.0,2934.0,64.0,0.0,0.0
Barbour County, Alabama,26201.0,12200.0,12588.0,1104.0,165.0,0.0,39.7,10139.0,11102.0,33368.0,17561.0,373.0,569.0,89300.0,920.0,6891,2756,815,6332.0,24.16701652608679,1239.0,64.0,859.0,1513.0,4522.0,412.0,0.0,0.0
Bibb County, Alabama,22580.0,17323.0,4979.0,531.0,0.0,0.0,39.8,8901.0,9514.0,43404.0,20911.0,445.0,710.0,105500.0,1097.0,7154,2120,808,3133.0,13.87511071744907,629.0,26.0,354.0,2248.0,870.0,16.0,0.0,0.0
Bullock County, Alabama,10478.0,2299.0,7925.0,35.0,73.0,0.0,40.8,4882.0,3635.0,29655.0,20856.0,294.0,611.0,66800.0,953.0,2774,803,505,2852.0,27.218934911242602,721.0,70.0,564.0,119.0,2711.0,35.0,20.0,0.0
Calhoun County, Alabama,115527.0,86136.0,23735.0,4121.0,1149.0,7.0,39.1,53016.0,40132.0,43686.0,23638.0,464.0,645.0,110100.0,1048.0,26382,13922,6021,20940.0,18.125632968916356,4580.0,313.0,3023.0,11606.0,7922.0,865.0,179.0,7.0
Chambers County, Alabama,33895.0,19552.0,13335.0,730.0,339.0,0.0,43.0,15532.0,11915.0,37342.0,22002.0,437.0,684.0,86400.0,900.0,9546,3916,1027,6288.0,18.55140876235433,1217.0,184.0,662.0,2962.0,3061.0,410.0,27.0,0.0
Clarke County, Alabama,24625.0,13108.0,11246.0,58.0,127.0,22.0,42.2,9365.0,10498.0,33827.0,20765.0,379.0,546.0,93500.0,1095.0,7741,2587,771,6108.0,24.804060913705584,1074.0,82.0,550.0,1958.0,4101.0,10.0,15.0,0.0
Fayette County, Alabama,16657.0,14240.0,2019.0,277.0,78.0,0.0,43.6,6894.0,6641.0,36541.0,21191.0,341.0,523.0,83200.0,930.0,4645,2014,534,2967.0,17.8123311520682,674.0,82.0,289.0,2140.0,691.0,38.0,18.0,0.0
Montgomery County, Alabama,227120.0,84134.0,130076.0,7628.0,5567.0,51.0,35.9,110977.0,68396.0,46545.0,26712.0,638.0,846.0,124100.0,1125.0,40290,38733,19265,45863.0,20.19328989080662,9355.0,782.0,7075.0,8426.0,35339.0,3043.0,443.0,0.0
Marshall County, Alabama,94738.0,87765.0,2091.0,12600.0,534.0,48.0,38.8,41159.0,32750.0,41104.0,22710.0,436.0,615.0,118500.0,1053.0,21446,12629,3859,19654.0,20.74563533112373,3822.0,326.0,1771.0,17837.0,624.0,6010.0,14.0,26.0
Blount County, Alabama,57667.0,55045.0,915.0,5197.0,84.0,0.0,40.9,22498.0,23426.0,47412.0,22021.0,436.0,649.0,122200.0,1068.0,13439,8368,1756,8919.0,15.466384587372326,1694.0,149.0,750.0,8469.0,71.0,2114.0,20.0,0.0
Henry County, Alabama,17110.0,12144.0,4762.0,435.0,0.0,0.0,43.5,7455.0,6517.0,45569.0,23983.0,398.0,603.0,112600.0,1008.0,4344,2012,987,2310.0,13.500876680303916,532.0,34.0,275.0,1281.0,989.0,8.0,0.0,0.0
Madison County, Alabama,353213.0,242114.0,85332.0,16734.0,9034.0,341.0,38.2,182611.0,100878.0,61318.0,34232.0,644.0,801.0,173400.0,1242.0,52564,80553,36912,46925.0,13.285184860126892,9368.0,916.0,5554.0,21957.0,20884.0,5408.0,660.0,43.0
Autauga County, Alabama,55036.0,42159.0,10510.0,1467.0,516.0,43.0,37.8,25929.0,17045.0,55317.0,27824.0,744.0,932.0,143000.0,1147.0,12687,8120,3860,7483.0,13.596554982193473,1621.0,83.0,1020.0,3982.0,3273.0,101.0,91.0,0.0
Tallapoosa County, Alabama,40756.0,28455.0,11216.0,968.0,160.0,0.0,43.3,16864.0,16146.0,42181.0,22430.0,389.0,614.0,107000.0,995.0,10092,5903,1736,8532.0,20.934340955932868,1921.0,223.0,1120.0,3651.0,4473.0,427.0,9.0,0.0
Geneva County, Alabama,26572.0,23014.0,2440.0,1004.0,106.0,0.0,42.7,11444.0,10004.0,39293.0,21084.0,398.0,589.0,87800.0,916.0,6872,3167,669,5903.0,22.215113653469817,1269.0,97.0,759.0,4743.0,897.0,202.0,9.0,0.0
Wilcox County, Alabama,10919.0,2937.0,7874.0,52.0,0.0,0.0,40.5,3532.0,5028.0,27012.0,15774.0,282.0,494.0,81600.0,950.0,3348,961,290,3371.0,30.872790548585034,542.0,26.0,392.0,336.0,2944.0,52.0,0.0,0.0
Kodiak Island Borough, Alaska,13773.0,7402.0,27.0,1219.0,3048.0,157.0,33.1,7939.0,2543.0,74167.0,32625.0,1162.0,1294.0,267700.0,1981.0,2656,2111,785,1262.0,9.162854860959849,221.0,38.0,163.0,539.0,3.0,92.0,131.0,0.0
Denali Borough, Alaska,2303.0,1912.0,4.0,17.0,109.0,0.0,38.4,1592.0,431.0,83295.0,33084.0,725.0,871.0,224200.0,1534.0,454,556,224,351.0,15.240990013026487,11.0,6.0,5.0,277.0,0.0,0.0,25.0,0.0
Valdez-Cordova Census Area, Alaska,9439.0,6908.0,13.0,453.0,267.0,58.0,40.0,5340.0,2031.0,86019.0,37935.0,820.0,974.0,252200.0,1723.0,1810,2033,612,694.0,7.352473779002013,101.0,9.0,30.0,232.0,0.0,15.0,31.0,10.0
Kenai Peninsula Borough, Alaska,57961.0,48462.0,311.0,2293.0,863.0,191.0,40.6,28068.0,18093.0,65279.0,33336.0,842.0,994.0,234600.0,1496.0,12687,9792,3508,6229.0,10.746881523783234,1025.0,162.0,371.0,4559.0,56.0,601.0,87.0,8.0
Aleutians West Census Area, Alaska,5784.0,1723.0,295.0,780.0,2213.0,150.0,37.7,4127.0,765.0,85192.0,35998.0,1012.0,1277.0,238800.0,2236.0,1629,790,154,419.0,7.244121715076072,29.0,7.0,16.0,83.0,61.0,71.0,129.0,20.0
Bristol Bay Borough, Alaska,917.0,477.0,4.0,41.0,13.0,3.0,41.8,558.0,182.0,79500.0,42002.0,881.0,1051.0,186700.0,1865.0,228,146,33,63.0,6.870229007633588,11.0,1.0,6.0,13.0,0.0,0.0,3.0,0.0
Northwest Arctic Borough, Alaska,7715.0,901.0,58.0,196.0,68.0,1.0,26.6,3323.0,1977.0,61533.0,21879.0,1038.0,1229.0,145800.0,1289.0,1924,489,149,1934.0,25.06804925469864,311.0,80.0,142.0,60.0,11.0,14.0,3.0,0.0
Bethel Census Area, Alaska,17957.0,1968.0,120.0,393.0,165.0,4.0,26.9,7537.0,4663.0,53853.0,18654.0,1025.0,1253.0,152600.0,1373.0,4341,1151,457,4705.0,26.201481316478255,810.0,213.0,306.0,58.0,0.0,120.0,13.0,0.0
North Slope Borough, Alaska,9757.0,3113.0,64.0,401.0,565.0,185.0,34.6,6040.0,1511.0,77266.0,48777.0,859.0,1029.0,153900.0,1343.0,2601,1150,288,976.0,10.003074715588808,163.0,38.0,104.0,146.0,3.0,3.0,0.0,1.0
Sitka City and Borough, Alaska,8810.0,5712.0,85.0,555.0,608.0,37.0,38.9,5019.0,2087.0,70765.0,36617.0,888.0,1104.0,350900.0,2096.0,1669,1831,820,800.0,9.080590238365494,114.0,23.0,72.0,257.0,16.0,33.0,35.0,0.0
Fairbanks North Star Borough, Alaska,100031.0,76189.0,4251.0,7714.0,3132.0,535.0,31.0,57306.0,20799.0,76250.0,35328.0,1163.0,1272.0,230600.0,1852.0,13683,18879,7586,7340.0,7.337725305155402,1059.0,193.0,568.0,4570.0,424.0,870.0,178.0,0.0
Ketchikan Gateway Borough, Alaska,13745.0,9234.0,75.0,655.0,1103.0,5.0,39.5,7575.0,3388.0,67321.0,33771.0,979.0,1139.0,265700.0,1765.0,2959,2259,761,1437.0,10.454710803928702,274.0,63.0,162.0,711.0,17.0,95.0,40.0,0.0
Matanuska-Susitna Borough, Alaska,101135.0,84138.0,1138.0,4666.0,1313.0,196.0,34.9,47922.0,28663.0,74887.0,30409.0,951.0,1098.0,235600.0,1702.0,21104,14897,4454,9759.0,9.649478419933752,1456.0,212.0,631.0,7551.0,173.0,423.0,123.0,39.0
Yakutat City and Borough, Alaska,682.0,314.0,6.0,38.0,37.0,9.0,39.4,403.0,145.0,64583.0,32393.0,732.0,1030.0,185000.0,1443.0,195,96,13,42.0,6.158357771260997,5.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0
Nome Census Area, Alaska,9869.0,1616.0,75.0,234.0,141.0,29.0,27.9,4410.0,2442.0,53821.0,20952.0,1140.0,1343.0,143000.0,1513.0,2370,728,226,2381.0,24.126051271658728,458.0,177.0,152.0,86.0,6.0,11.0,2.0,3.0
Dillingham Census Area, Alaska,4974.0,868.0,22.0,155.0,75.0,0.0,30.1,2245.0,1356.0,58708.0,24647.0,824.0,1039.0,189500.0,1680.0,1137,423,214,817.0,16.42541214314435,147.0,27.0,80.0,40.0,0.0,16.0,0.0,0.0
Haines Borough, Alaska,2537.0,2033.0,1.0,71.0,100.0,5.0,45.0,1477.0,601.0,70640.0,35907.0,890.0,1016.0,243100.0,1466.0,532,514,245,210.0,8.277493102089082,36.0,4.0,32.0,180.0,0.0,23.0,0.0,0.0
Juneau City and Borough, Alaska,32434.0,22360.0,343.0,2067.0,2381.0,311.0,38.0,19112.0,7042.0,90749.0,41904.0,1098.0,1181.0,343100.0,2135.0,4648,7430,3166,2339.0,7.211568107541469,318.0,52.0,189.0,971.0,54.0,286.0,104.0,40.0
Lake and Peninsula Borough, Alaska,1301.0,292.0,9.0,20.0,28.0,3.0,32.3,669.0,318.0,45208.0,23434.0,565.0,746.0,118500.0,906.0,365,90,60,213.0,16.372021521906227,41.0,11.0,22.0,17.0,0.0,2.0,0.0,2.0
Southeast Fairbanks Census Area, Alaska,6889.0,5380.0,119.0,356.0,132.0,3.0,36.6,3470.0,1744.0,63866.0,31051.0,913.0,1088.0,191700.0,1297.0,1502,836,424,942.0,13.673973000435478,140.0,16.0,74.0,585.0,0.0,66.0,0.0,0.0
Yukon-Koyukuk Census Area, Alaska,5453.0,1231.0,5.0,117.0,40.0,0.0,34.7,2610.0,1495.0,37819.0,21057.0,380.0,653.0,80600.0,1080.0,1451,413,174,1373.0,25.178800660187054,256.0,85.0,119.0,171.0,0.0,66.0,9.0,0.0
Anchorage Municipality, Alaska,298225.0,189826.0,16335.0,26415.0,27815.0,7069.0,33.1,170351.0,61378.0,82271.0,38977.0,1173.0,1261.0,304500.0,2018.0,47823,58979,24273,23510.0,7.883309581691676,3685.0,478.0,1936.0,9560.0,2526.0,2475.0,3601.0,1154.0
Aleutians East Borough, Alaska,3338.0,574.0,175.0,324.0,874.0,46.0,42.7,2469.0,478.0,66607.0,31254.0,775.0,989.0,124700.0,1182.0,1067,380,97,555.0,16.626722588376275,74.0,9.0,49.0,98.0,25.0,82.0,140.0,7.0
Prince of Wales-Hyder Census Area, Alaska,6473.0,3044.0,10.0,238.0,74.0,40.0,41.0,3213.0,1890.0,52114.0,26695.0,652.0,840.0,169100.0,1406.0,1686,738,270,1027.0,15.86590452649467,173.0,48.0,78.0,411.0,0.0,27.0,5.0,21.0
Wrangell City and Borough, Alaska,2475.0,1632.0,4.0,78.0,77.0,0.0,49.1,1178.0,882.0,56094.0,29943.0,652.0,793.0,194000.0,1380.0,682,390,122,287.0,11.595959595959595,59.0,11.0,34.0,146.0,2.0,10.0,0.0,0.0
Hoonah-Angoon Census Area, Alaska,2146.0,982.0,62.0,117.0,58.0,2.0,48.9,1182.0,649.0,57900.0,33704.0,690.0,850.0,226800.0,1435.0,616,348,113,238.0,11.09040074557316,54.0,9.0,26.0,77.0,0.0,37.0,0.0,0.0
Skagway Municipality, Alaska,1038.0,859.0,9.0,71.0,42.0,0.0,42.9,761.0,163.0,70673.0,39376.0,908.0,1069.0,293800.0,1798.0,197,268,64,58.0,5.5876685934489405,7.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0
Petersburg Borough, Alaska,3275.0,2495.0,19.0,346.0,222.0,36.0,41.7,1738.0,870.0,63490.0,35044.0,759.0,885.0,205000.0,1558.0,652,596,148,256.0,7.816793893129771,54.0,1.0,44.0,147.0,5.0,17.0,12.0,7.0
Kusilvak Census Area, Alaska,8129.0,326.0,63.0,132.0,41.0,0.0,24.0,2988.0,2245.0,36468.0,11693.0,194.0,625.0,88600.0,642.0,2076,205,73,3163.0,38.91007503998032,530.0,125.0,215.0,45.0,5.0,8.0,2.0,0.0
Pima County, Arizona,1007257.0,774499.0,34872.0,368612.0,27969.0,1582.0,38.2,478706.0,335455.0,48676.0,27323.0,719.0,861.0,166300.0,1270.0,158287,179982,89282,179569.0,17.82752564638419,31312.0,3634.0,15470.0,118290.0,9403.0,86204.0,5246.0,213.0
Maricopa County, Arizona,4155501.0,3241643.0,222363.0,1271746.0,163988.0,8881.0,36.0,2057901.0,1182737.0,58580.0,30186.0,862.0,1033.0,225000.0,1449.0,662432,778117,311931,644476.0,15.508984355917613,111490.0,13935.0,50150.0,451458.0,47467.0,326870.0,19389.0,1496.0
Gila County, Arizona,53145.0,41211.0,300.0,9910.0,467.0,0.0,49.3,20621.0,22793.0,41179.0,22433.0,579.0,767.0,153600.0,1135.0,10820,7927,2828,11427.0,21.50155235675981,2147.0,202.0,1016.0,6668.0,164.0,2250.0,5.0,0.0
Graham County, Arizona,37700.0,29782.0,750.0,12264.0,279.0,59.0,33.1,14134.0,14416.0,48173.0,17874.0,619.0,793.0,123500.0,1116.0,7553,4331,1177,7089.0,18.80371352785146,1237.0,175.0,592.0,4806.0,50.0,2391.0,1.0,0.0
Santa Cruz County, Arizona,46358.0,39955.0,236.0,38653.0,395.0,0.0,36.6,19106.0,16029.0,39630.0,19482.0,502.0,627.0,138400.0,1013.0,8378,5909,2015,10049.0,21.676948962422884,2204.0,332.0,781.0,8108.0,81.0,8957.0,43.0,0.0
Cochise County, Arizona,126516.0,106782.0,4786.0,44275.0,2298.0,507.0,40.5,50613.0,50759.0,47847.0,24896.0,648.0,805.0,144400.0,1140.0,20895,22872,7760,21054.0,16.64137342312435,4668.0,565.0,2229.0,17386.0,441.0,9942.0,298.0,224.0
La Paz County, Arizona,20477.0,15428.0,177.0,5383.0,162.0,46.0,56.0,7155.0,10328.0,36479.0,21707.0,456.0,570.0,77400.0,1102.0,5980,2008,601,3971.0,19.39248913415051,660.0,105.0,302.0,2485.0,27.0,1301.0,8.0,41.0
Mohave County, Arizona,204691.0,185042.0,2208.0,32591.0,2528.0,272.0,50.4,77653.0,94555.0,41567.0,23527.0,629.0,786.0,138700.0,1053.0,56393,24312,6782,37080.0,18.115110092773985,6558.0,835.0,2510.0,32596.0,791.0,7092.0,244.0,20.0
Apache County, Arizona,71602.0,16314.0,364.0,4374.0,248.0,61.0,34.2,21181.0,32519.0,32360.0,13865.0,327.0,487.0,72800.0,943.0,16246,6418,1680,25225.0,35.229462864165804,3892.0,626.0,1910.0,2036.0,87.0,1219.0,95.0,43.0
Coconino County, Arizona,138639.0,88147.0,1986.0,19265.0,2590.0,196.0,30.6,71328.0,41017.0,53523.0,25722.0,951.0,1079.0,241400.0,1490.0,18337,24497,11689,26719.0,19.272354820793574,3920.0,505.0,1804.0,13178.0,323.0,4717.0,559.0,41.0
Yavapai County, Arizona,220972.0,203251.0,1169.0,31508.0,2122.0,67.0,52.2,90223.0,97365.0,48259.0,27504.0,764.0,919.0,215000.0,1273.0,44671,40963,17370,31859.0,14.41766377640606,5649.0,598.0,1855.0,27706.0,84.0,6977.0,220.0,7.0
Yuma County, Arizona,204281.0,149306.0,4267.0,128465.0,2662.0,131.0,34.1,87425.0,69676.0,43253.0,20600.0,660.0,830.0,117000.0,1114.0,36494,20930,6513,39161.0,19.170162668089542,9069.0,1049.0,3915.0,27379.0,648.0,30789.0,211.0,69.0
Greenlee County, Arizona,9368.0,8533.0,191.0,4348.0,33.0,0.0,33.4,3977.0,3034.0,56298.0,24935.0,258.0,429.0,87500.0,832.0,2217,1123,147,1069.0,11.411187019641332,232.0,28.0,108.0,1032.0,0.0,407.0,5.0,0.0
Navajo County, Arizona,107902.0,51648.0,889.0,12054.0,663.0,121.0,35.9,39661.0,41672.0,38798.0,17685.0,524.0,690.0,115100.0,1058.0,22023,11666,4121,30548.0,28.310874682582345,5771.0,544.0,3179.0,8596.0,166.0,3561.0,191.0,66.0
Pinal County, Arizona,405537.0,326120.0,18273.0,120075.0,7013.0,1441.0,38.5,157432.0,161870.0,52628.0,22944.0,779.0,1014.0,157200.0,1198.0,86217,58357,18326,58750.0,14.486964198087968,10358.0,1268.0,4412.0,42434.0,2950.0,21310.0,814.0,426.0
White County, Arkansas,78706.0,71712.0,3200.0,3306.0,531.0,21.0,36.3,34633.0,27500.0,44074.0,23120.0,492.0,686.0,116400.0,983.0,19963,9852,4387,12354.0,15.696389093588799,2473.0,241.0,1193.0,10603.0,725.0,1402.0,151.0,0.0
Nevada County, Arkansas,8528.0,5437.0,2852.0,34.0,122.0,1.0,43.8,3461.0,3300.0,36995.0,18644.0,357.0,661.0,62700.0,842.0,2665,1060,321,1920.0,22.5140712945591,427.0,33.0,199.0,988.0,882.0,3.0,43.0,0.0
St. Francis County, Arkansas,26688.0,11016.0,14826.0,704.0,140.0,0.0,38.4,9643.0,11768.0,33102.0,16518.0,404.0,593.0,61900.0,843.0,7564,2299,761,6363.0,23.842176258992804,1246.0,164.0,594.0,1865.0,4468.0,43.0,0.0,0.0
Pulaski County, Arkansas,392848.0,224285.0,141791.0,23616.0,8363.0,143.0,36.7,196261.0,113905.0,48850.0,29855.0,652.0,825.0,148300.0,1215.0,72565,72547,33844,67056.0,17.069197246772287,11685.0,1197.0,7107.0,24533.0,37059.0,6905.0,1038.0,0.0
Clay County, Arkansas,15190.0,14621.0,104.0,289.0,0.0,0.0,43.4,6582.0,5637.0,32219.0,19171.0,371.0,557.0,70000.0,778.0,4636,1307,412,3339.0,21.981566820276498,664.0,63.0,371.0,3197.0,3.0,91.0,0.0,0.0
